status,floor,type,name,globalId,magnitude,approved
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578109,0GpXJGKQDD8h7N7qM0uTOT,10,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:10865129,0KJaKRAt18yBIpXd1jWIIp,10,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4578013,0UI3G6DJHBHOAHeVwCMpMF,10,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577853,0UI3G6DJHBHOAHeVwCMpZn,10,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577854,0UI3G6DJHBHOAHeVwCMpZs,10,no
verified,Undefined,IfcBeam,BEAM,0pceZ_0dfF5QlIRg$5Dv$8,10,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1926416,1Zq2Szuvb8OPWZLG2qIW51,10,no
verified,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3421332,1eEuhQwwvB6ftVAvrpgwgx,10,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3421416,1eEuhQwwvB6ftVAvrpgwh7,10,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3421298,1eEuhQwwvB6ftVAvrpgwfT,10,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3420963,1eEuhQwwvB6ftVAvrpgwqC,10,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621812,1hTcLxPi17kg6dKCP9_M94,10,no
verified,02,IfcPipeSegment,Pipe Types:Above Ground Drainage VUL:12577365,1haLSL37T2ThKMH9cdbGo9,10,no
verified,02,IfcCovering,Beam Encasement L02 Grid E North4:Beam Encasement L02 Grid E North:11490364,1n4nQyDq52Q8_D7QOJY151,10,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486616,2$EgfGQx9CjxazA1ljmCQe,10,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:4961176,2D2ns8jXjDm8jYgExDIlwR,10,no
verified,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:13437276,2Sycqqmqn09hAlRUzKU6bc,10,no
verified,Undefined,IfcBeam,CHANNEL_BEAM,2TO6boibH6XOMwr2opvnpN,10,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3411818,2VW8oDMSfE2RAKx$0Ht2$7,10,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1956267,2g5G4JcSzFTuUPJzeiSDuA,10,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9905457,2nv4S3pV18axbev$X4qhMM,10,no
verified,02,IfcWall,Basic Wall:IW02_45dB_102mm:1174691,3RkHgAvGj8oR7ad60KgCVe,10,no
verified,Undefined,IfcBeam,BEAM,3Rj0sGrPj6QPJht$KG7aKZ,10,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1176204,3RkHgAvGj8oR7ad60KgDd7,10,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1948231,3ULrog0d9F58rhvh3WrC3T,10,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9914431,3ZMdLyTJjE5hexaEdLQFPe,10,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4608405,3l6AYkaaHBMxg$P5733HgV,10,no
verified,02,IfcCovering,Basic Wall:LN31 Column/beam encasement_60mm:8553100,3ofPGJu0f7Mu78KYE14BGJ,10,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553611,3ofPGJu0f7Mu78KYE14B8K,10,no
verified,Undefined,IfcMember,PLATE,0$J4NweErCN9wle38wQPmO,9,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9910596,09A9KbM9z4DOWIOWMUs37i,9,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12595936,0C_eUrTHjEFeYHQUezfgDD,9,no
verified,02,IfcCovering,Basic Wall:W2.1_a Hygienic Panel white:7518596,0_6DzrNy180RxX6$X1976C,9,no
verified,02,IfcCovering,Basic Wall:W2.1_a Hygienic Panel white:7519626,0_6DzrNy180RxX6$X197M2,9,no
verified,Undefined,IfcBeam,BEAM,0mNpcBnHTER9Bjb26Iw22j,9,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:7665224,1Iy1v3WrTCgwXzb$8MOaTU,9,no
verified,02,IfcWall,Basic Wall:IW31_0dB_100mm:1986796,1NnGh6nM57khvEcNsAUhOE,9,no
verified,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3420919,1eEuhQwwvB6ftVAvrpgwpO,9,no
verified,02,IfcCovering,Beam Encasement L02 Grid E North3:Beam Encasement L02 Grid E North:11490320,1n4nQyDq52Q8_D7QOJY15j,9,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486508,2$EgfGQx9CjxazA1ljmCSS,9,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9494328,2OGNb62BX2IfI4ZqWtq2i_,9,no
verified,02,IfcSlab,Floor:AHR_Precast stair top step:7792275,2UnG9ITeP2vwl5rl7JRl4P,9,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3411810,2VW8oDMSfE2RAKx$0Ht2$F,9,no
verified,Undefined,IfcMember,VERT_BRACE_TUBE,2aILDAVZrDo8aSyIPJA61m,9,no
verified,Undefined,IfcBeam,BEAM,2f3Jb$ydH7ZOHi32yYqbzr,9,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1613664,2jXOdJn4n9Uhfmz6d_NgJk,9,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734414,2ykjEHqsLAygN49lthYoXX,9,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734412,2ykjEHqsLAygN49lthYoXZ,9,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734400,2ykjEHqsLAygN49lthYoXl,9,no
verified,02,IfcDuctSegment,Rectangular Duct:Radius Bend - Slip Joint:11760361,2ykjEHqsLAygN49lthYrS6,9,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1778115,39xFYEXeX3pPgS_NpJC6hP,9,no
verified,02,IfcWall,Basic Wall:IW30_0dB_85mm:1175834,3RkHgAvGj8oR7ad60KgDfH,9,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8551973,3WTJcUwMb87fZ1dRyrU1tL,9,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8551928,3WTJcUwMb87fZ1dRyrU1u8,9,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3589897,3ZwXn8dd9AvumEkMqJNt0g,9,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553662,3ofPGJu0f7Mu78KYE14B8X,9,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8553790,3ofPGJu0f7Mu78KYE14BEX,9,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8553757,3ofPGJu0f7Mu78KYE14BE2,9,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9910634,09A9KbM9z4DOWIOWMUs372,8,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9909565,09A9KbM9z4DOWIOWMUs3sL,8,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12577827,0GpXJGKQDD8h7N7qM0uTS3,8,no
verified,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:4171794,0R0DHe4dzFoQlypB8jMSXf,8,no
verified,Undefined,IfcBeam,BEAM,0TXUdDhTz2fx4vgHfekgnL,8,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11908752,0fvBoMkUT5LvjDc8OGRtaR,8,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3418510,12tS2p7$5BZgMZXmZGvzPX,8,no
verified,Undefined,IfcBeam,BEAM,16eK01H0PDFuh7cAdrpu0z,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:9486611,2$EgfGQx9CjxazA1ljmCQZ,8,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486504,2$EgfGQx9CjxazA1ljmCSO,8,no
verified,Undefined,IfcBeam,BEAM,2F8Hg101PFh9oLdczbnkNy,8,no
verified,02,IfcWall,Basic Wall:LN01_0dB 40mm (Internal):9493227,2OGNb62BX2IfI4ZqWtq2xj,8,no
verified,02,IfcWall,Basic Wall:LN01_0dB 40mm (Internal):9492807,2OGNb62BX2IfI4ZqWtq2r1,8,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:4579162,2kPffT0CPA2AmimKRgRR7G,8,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734418,2ykjEHqsLAygN49lthYoXz,8,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1175068,3RkHgAvGj8oR7ad60KgCLN,8,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3589583,3ZwXn8dd9AvumEkMqJNtBi,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553661,3ofPGJu0f7Mu78KYE14B8Y,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553773,3ofPGJu0f7Mu78KYE14BEo,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553660,3ofPGJu0f7Mu78KYE14B8Z,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553679,3ofPGJu0f7Mu78KYE14B9G,8,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553678,3ofPGJu0f7Mu78KYE14B9H,8,no
verified,Undefined,IfcBeam,BEAM,0Qp_co_tP9FRPx0T9fGLhU,7,no
verified,02,IfcWall,Fire Stop 30min Horizontal:Type Cladding:2829274,0QOu_k0c9BpOAUZg9PBcZF,7,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577845,0UI3G6DJHBHOAHeVwCMpcx,7,no
verified,00,IfcWall,Basic Wall:EWI01 - Inner leaf:2916911,0WssSx0bD3uBp3GMPgHGc2,7,no
verified,Undefined,IfcBeam,BEAM,0tn0BdWpLAe9$m23Hm5wO6,7,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3407998,19tgmllKf0l8wknYzdDatS,7,no
verified,Undefined,IfcBeam,BEAM,1SkS3906HCZvNn7H0Jc$GG,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1811309,1yO5FFWfz9i8yrlHNCoT5A,7,no
verified,Undefined,IfcBeam,BEAM,2DNEu8KtfAzQvDyI_khrSu,7,no
verified,Undefined,IfcBeam,BEAM,2V56KS4xLA6xeHTwUO7sz$,7,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1956941,2g5G4JcSzFTuUPJzeiSDli,7,no
verified,Undefined,IfcBeam,BEAM,2w4CFSgxP7XeTxuxoat6fu,7,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734416,2ykjEHqsLAygN49lthYoX$,7,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734406,2ykjEHqsLAygN49lthYoXf,7,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3784872,3K5Em3PkvFn9aTtfZxKnpR,7,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1172017,3RkHgAvGj8oR7ad60KgCbw,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1174908,3RkHgAvGj8oR7ad60KgCOt,7,no
verified,Undefined,IfcBeam,BEAM,3YWnQuOBf0PgrajhktUcuy,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1879633,3ffWOMHNv2qPtT9Eb80r2b,7,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553676,3ofPGJu0f7Mu78KYE14B9J,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1944587,3q$Z$PvkD4Zh9ty60KqDzP,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1722574,3y5Yk0koH8k8FSI5luXO3O,7,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:9517567,03XHmPM8T7WxDaV6bxEgPY,6,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9903788,0TN6Y8EOf2tAg0AQGncXS7,6,no
verified,Undefined,IfcBeam,BEAM,0dxsE$xsb7lP65dNkjBKOH,6,no
verified,Undefined,IfcMember,VERT_BRACE_TUBE,0koKAf1fXBvhTyCkZL7lE6,6,no
verified,Undefined,IfcBeam,BEAM,177nMvQEv8OespUWKarVJ8,6,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8545832,1Wl2vXuHH2LxdXN$suSfbo,6,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3421333,1eEuhQwwvB6ftVAvrpgwgw,6,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621742,1hTcLxPi17kg6dKCP9_MQC,6,no
verified,02,IfcWall,Basic Wall:IW03_53dB_122mm:1811212,1yO5FFWfz9i8yrlHNCoT4h,6,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1862495,2C$2Y3H4H4ThnRfdoEvR$T,6,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:4961134,2D2ns8jXjDm8jYgExDIlvj,6,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:7662884,2R8f94QQTDbhuJ5O2d8pu8,6,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11878714,2vcDJ1Rzv6W8D0eP6bxR49,6,no
verified,Undefined,IfcBeam,BEAM,2x4zWwlQjF5gSqq94zmSgz,6,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734424,2ykjEHqsLAygN49lthYoXt,6,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734404,2ykjEHqsLAygN49lthYoXh,6,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1778118,39xFYEXeX3pPgS_NpJC6hS,6,no
verified,02,IfcCovering,Basic Wall:Plasterboard Bulkhead:2552106,3FodpYbe57Pwv53JRJPGsI,6,no
verified,02,IfcCovering,Basic Wall:Plasterboard Bulkhead:2552082,3FodpYbe57Pwv53JRJPGp4,6,no
verified,Undefined,IfcBeam,BEAM,3JuOEcVvjDMgOwGnh9nz38,6,no
verified,Undefined,IfcBeam,BEAM,3PFiJYZIf1xB7j_5ylNqer,6,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1174574,3RkHgAvGj8oR7ad60KgCTb,6,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1172138,3RkHgAvGj8oR7ad60KgCdX,6,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553809,3ofPGJu0f7Mu78KYE14BFE,6,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553808,3ofPGJu0f7Mu78KYE14BFF,6,no
verified,Undefined,IfcBeam,PLATE,3ss4mq9MPDiutjrVGmyhNu,6,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9910657,09A9KbM9z4DOWIOWMUs34f,5,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8554349,0ERLmo4C17QhMZisAdvnmX,5,no
verified,Undefined,IfcBeam,BEAM,0h01_pwSPEhhyb6U7dyjIi,5,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1992935,1NnGh6nM57khvEcNsAUeu5,5,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1993157,1NnGh6nM57khvEcNsAUeyd,5,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11878662,2vcDJ1Rzv6W8D0eP6bxR4r,5,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:4602070,3BjGfF3cP4HeBSbH3YL2$U,5,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1174118,3RkHgAvGj8oR7ad60KgC4j,5,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1173573,3RkHgAvGj8oR7ad60KgCCE,5,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1175315,3RkHgAvGj8oR7ad60KgCHO,5,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1176053,3RkHgAvGj8oR7ad60KgDg_,5,no
verified,02,IfcWall,Basic Wall:IW03_53dB_122mm:2200913,3gGebkJBL4TBeKAv$KzZms,5,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553596,3ofPGJu0f7Mu78KYE14BBZ,5,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553535,3ofPGJu0f7Mu78KYE14BAW,5,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553463,3ofPGJu0f7Mu78KYE14BLe,5,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12577909,0GpXJGKQDD8h7N7qM0uTTL,4,no
verified,Undefined,IfcBeam,BEAM,0IYPKmXqn1qgwUvKG1dsKe,4,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:4577812,0UI3G6DJHBHOAHeVwCMp_k,4,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:4696876,1Hmz_2hvPAPvIWpjerX1ke,4,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3420856,1eEuhQwwvB6ftVAvrpgwoN,4,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486617,2$EgfGQx9CjxazA1ljmCQf,4,no
verified,02,IfcWall,Basic Wall:IW31_0dB_100mm:1778059,39xFYEXeX3pPgS_NpJC6gH,4,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553776,3ofPGJu0f7Mu78KYE14BEl,4,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553775,3ofPGJu0f7Mu78KYE14BEm,4,no
verified,Undefined,IfcBeam,BEAM,1SaPJ2alr7TRIiEoTu0znk,3,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621820,1hTcLxPi17kg6dKCP9_N$s,3,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:7663101,2R8f94QQTDbhuJ5O2d8pxH,3,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1956268,2g5G4JcSzFTuUPJzeiSDuD,3,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1173760,3RkHgAvGj8oR7ad60KgC9B,3,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1173682,3RkHgAvGj8oR7ad60KgCFv,3,no
verified,02,IfcWall,Basic Wall:IW02_45dB_102mm:1173278,3RkHgAvGj8oR7ad60KgCnL,3,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1879550,3ffWOMHNv2qPtT9Eb80rCA,3,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1944551,3q$Z$PvkD4Zh9ty60KqDYr,3,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4578012,0UI3G6DJHBHOAHeVwCMpME,2,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):7727851,0xnDHWU198DBaDYKSXbBZn,2,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621821,1hTcLxPi17kg6dKCP9_N$n,2,no
verified,02,IfcWall,Basic Wall:LN00_board only 15mm:9490984,2OGNb62BX2IfI4ZqWtq2Ok,2,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1955715,2g5G4JcSzFTuUPJzeiSD0Y,2,no
verified,02,IfcWall,Basic Wall:IW02_45dB_102mm:986484,32XD08rvLBk8syab24qKiT,2,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1778114,39xFYEXeX3pPgS_NpJC6hO,2,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1778060,39xFYEXeX3pPgS_NpJC6gM,2,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1175638,3RkHgAvGj8oR7ad60KgDiT,2,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:2200978,3gGebkJBL4TBeKAv$KzZpr,2,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1926389,1Zq2Szuvb8OPWZLG2qIW2a,1,no
